prog_id,cache_references,cache_misses,miss_rate,wall_time_s,status
28303,1142679,11725,0.010261,1.8877,ok
28304,66800,6278,0.093982,1.3453,ok
28305,10856617,30865,0.002843,13.1659,ok
28306,10390,4025,0.387392,0.5919,ok
28307,1081304,6322,0.005847,2.2269,ok
28308,25406,4490,0.17673,0.67,ok
28309,10957018,44497,0.004061,12.2643,ok
28310,1786305,7578,0.004242,3.9216,ok
28311,1085509,5920,0.005454,1.953,ok
28312,9952,3915,0.393388,0.5358,ok
28313,11435,4589,0.401312,0.6755,ok
28314,9771,3786,0.387473,0.6469,ok
28315,163095,5458,0.033465,0.5795,ok
28316,9909,3834,0.386921,0.3459,ok
28317,31653,4622,0.146021,0.408,ok
28318,116193,6784,0.058386,0.4489,ok
28319,10032,3631,0.361942,0.3599,ok
28320,10960067,43798,0.003996,13.1688,ok
28321,170987,5236,0.030622,0.7349,ok
28322,13034,5510,0.422741,0.6149,ok
28323,9993,3781,0.378365,0.5181,ok
28324,9986,4268,0.427398,0.6139,ok
28325,1818913,9324,0.005126,3.9486,ok
28326,10031,3836,0.382415,0.79,ok
28327,9861,3666,0.371768,0.651,ok
28328,1679183,8297,0.004941,3.8462,ok
28329,11628,4488,0.385965,0.8459,ok
28330,28202,4831,0.1713,0.6838,ok
28331,202573,4493,0.02218,0.9838,ok
28332,112018,7553,0.067427,1.3959,ok
28333,11071629,54843,0.004953,14.3991,ok
28334,9911,4242,0.428009,0.5789,ok
28335,10902925,39869,0.003657,13.9889,ok
28336,1773945,8589,0.004842,3.7989,ok
28337,28860,4005,0.138773,0.6919,ok
28338,22694,6040,0.26615,1.3279,ok
28339,1677940,7962,0.004745,3.9549,ok
28340,1691800,7625,0.004507,4.1069,ok
28341,10194,4028,0.395134,0.582,ok
28342,11411,4508,0.395057,0.8631,ok
28343,26651,4657,0.17474,0.504,ok
28344,21988,4506,0.20493,0.604,ok
28345,1153401,14943,0.012956,2.1019,ok
28346,196636,4530,0.023037,0.9596,ok
28347,10766,3896,0.36188,0.7159,ok
28348,10317,4317,0.418436,0.6899,ok
28349,9736,3915,0.402116,0.6169,ok
28350,11688,4467,0.382187,0.5889,ok
28351,91663,6118,0.066744,1.4859,ok
28352,10871975,34791,0.0032,14.3879,ok
28353,1081107,5973,0.005525,2.0509,ok
28354,10310,4318,0.418817,0.5919,ok
28355,11019648,49613,0.004502,14.2518,ok
28356,11227029,38847,0.00346,14.812,ok
28357,57961,6107,0.105364,1.484,ok
28358,11880,4619,0.388805,0.6539,ok
28359,1090264,7204,0.006608,1.8915,ok
28360,122555,4805,0.039207,0.7757,ok
28361,13039,3633,0.278626,0.5888,ok
28362,10020,3877,0.386926,0.5469,ok
28363,117115,4507,0.038484,0.7912,ok
28364,9924,4314,0.434704,0.5599,ok
28365,10814400,30896,0.002857,14.845,ok
28366,1083471,6016,0.005553,2.1369,ok
28367,180336,4665,0.025868,1.1349,ok
28368,45109,6654,0.147509,1.37,ok
28369,131652,7291,0.055381,0.8087,ok
28370,9802,4230,0.431545,0.659,ok
28371,116754,4741,0.040607,0.7533,ok
28372,2117928,9610,0.004537,3.9283,ok
28373,1774906,7486,0.004218,3.8189,ok
28374,25467,4400,0.172773,0.5908,ok
28375,60875,6323,0.103869,1.381,ok
28376,11560,4816,0.416609,0.8989,ok
28377,11103592,51325,0.004622,14.8219,ok
28378,116689,4480,0.038393,0.8358,ok
28379,2054077,7690,0.003744,4.2351,ok
28380,1100220,6976,0.006341,1.9688,ok
28381,25624,4372,0.170621,0.635,ok
28382,1812066,7651,0.004222,4.2258,ok
28383,27519,6326,0.229878,1.552,ok
28384,14958,3834,0.256318,0.5658,ok
28385,10078,4288,0.425481,0.5948,ok
28386,10180,4327,0.425049,0.514,ok
28387,183533,5108,0.027832,1.0099,ok
28388,25870,4709,0.182026,0.5819,ok
28389,26085,4458,0.170903,0.613,ok
28390,10025,3920,0.391022,0.6189,ok
28391,11152,4660,0.417862,0.629,ok
28392,11689,4484,0.383609,0.5858,ok
28393,1097518,8326,0.007586,2.129,ok
28394,19813,4515,0.227881,0.6909,ok
28395,25463,4445,0.174567,0.6639,ok
28396,11222,5136,0.457672,0.8675,ok
28397,11195861,34092,0.003045,12.9706,ok
28398,1102617,9267,0.008405,1.6338,ok
28399,10099,3972,0.393306,0.6149,ok
28400,116650,4568,0.03916,0.5648,ok
28401,167483,4808,0.028707,0.7909,ok
28402,12372,4730,0.382315,0.8589,ok
28403,10919189,37581,0.003442,13.4942,ok
28404,24638,6045,0.245353,1.3406,ok
28405,1828411,7575,0.004143,4.1446,ok
28406,1130710,11825,0.010458,1.542,ok
28407,198125,4898,0.024722,0.736,ok
28408,25174,4311,0.171248,0.5219,ok
28409,1091005,7165,0.006567,2.0979,ok
28410,126634,5093,0.040218,0.7618,ok
28411,1745360,9068,0.005195,3.801,ok
28412,10969885,48659,0.004436,13.3761,ok
28413,117353,4564,0.038891,0.6614,ok
28414,204786,4814,0.023507,1.1119,ok
28415,209020,5012,0.023979,0.9957,ok
28416,209213,4844,0.023153,0.9715,ok
28417,1113560,9635,0.008652,2.0839,ok
28418,27876,4441,0.159313,0.5937,ok
28419,1864524,8779,0.004708,3.7579,ok
28420,11549,4853,0.42021,0.696,ok
28421,28684,4745,0.165423,0.6089,ok
28422,10947561,36177,0.003305,13.1342,ok
28423,10861115,32684,0.003009,13.9617,ok
28424,10633,4663,0.43854,0.7399,ok
28425,9861,4063,0.412027,0.5649,ok
28426,211806,4787,0.022601,0.9146,ok
28427,10085,4432,0.439465,0.6398,ok
28428,26337,4456,0.169192,0.622,ok
28429,120852,4875,0.040339,0.883,ok
28430,11079,4666,0.421157,0.791,ok
28431,118960,6691,0.056246,0.7879,ok
28432,119097,4618,0.038775,0.7913,ok
28433,10337,4426,0.428171,0.6508,ok
28434,9998,3864,0.386477,0.5978,ok
28435,87402,5943,0.067996,1.4439,ok
28436,121019,5689,0.047009,0.7998,ok
28437,53610,6201,0.115669,1.4216,ok
28438,10949,4359,0.398119,0.67,ok
28439,10240,3891,0.37998,0.604,ok
28440,10934,4716,0.431315,0.9239,ok
28441,10879,4267,0.392224,0.6608,ok
28442,58963,6069,0.102929,1.573,ok
28443,10054,4014,0.399244,0.5879,ok
28444,9850,4070,0.413198,0.6259,ok
28445,24574,4462,0.181574,0.6188,ok
28446,1779569,7507,0.004218,3.9659,ok
28447,10956,4532,0.413655,0.7448,ok
28448,1091443,6913,0.006334,1.9378,ok
28449,10341,4023,0.389034,0.8309,ok
28450,10285,4308,0.418862,0.6039,ok
28451,124511,4628,0.037169,1.014,ok
28452,24958,4205,0.168483,0.6358,ok
28453,24884,4303,0.172922,0.668,ok
28454,10010,3998,0.399401,0.779,ok
28455,90525,4805,0.053079,1.1669,ok
28456,14319,4852,0.33885,0.8549,ok
28457,118275,4636,0.039197,0.9299,ok
28458,11688,4421,0.378251,1.1041,ok
28459,26235,6370,0.242805,1.5409,ok
28460,118774,5857,0.049312,1.0939,ok
28461,63482,6401,0.100832,1.6868,ok
28462,1112749,9425,0.00847,1.892,ok
28463,116681,4358,0.03735,0.8239,ok
28464,9867,3858,0.391,0.5799,ok
28465,1930121,8338,0.00432,4.4882,ok
28466,1705159,7731,0.004534,3.8449,ok
28467,11001797,45494,0.004135,14.4608,ok
28468,119783,4912,0.041007,0.6539,ok
28469,154031,6528,0.042381,1.3879,ok
28470,10243,3988,0.389339,0.5988,ok
28471,118606,4791,0.040394,0.7739,ok
28472,10346,4476,0.432631,0.681,ok
28473,295852,5415,0.018303,1.151,ok
28474,128336,5392,0.042015,0.7529,ok
28475,1077183,5804,0.005388,2.5406,ok
28476,10858767,31851,0.002933,14.0259,ok
28477,130736,6098,0.046644,0.8859,ok
28478,119663,4690,0.039193,0.837,ok
28479,10895695,41525,0.003811,13.9869,ok
28480,10059,3737,0.371508,0.6438,ok
28481,101071,4578,0.045295,0.7379,ok
28482,83534,6012,0.071971,1.5209,ok
28483,165819,4617,0.027844,0.9449,ok
28484,10183,3892,0.382206,0.6489,ok
28485,10239,4388,0.428557,0.7937,ok
28486,10898814,39371,0.003612,14.183,ok
28487,11995,4653,0.387912,0.667,ok
28488,9986,4270,0.427599,0.648,ok
28489,10084,3895,0.386255,0.6139,ok
28490,10976543,38842,0.003539,15.0718,ok
28491,10853541,33499,0.003086,16.6038,ok
28492,10596,3883,0.366459,0.7499,ok
28493,10960294,42813,0.003906,15.1179,ok
28494,32504,4520,0.13906,0.8206,ok
28495,14973,5579,0.372604,0.9159,ok
28496,25944,6338,0.244295,1.6102,ok
28497,119536,4755,0.039779,0.8299,ok
28498,12970,4845,0.373554,0.8108,ok
28499,10158,4125,0.406084,0.7078,ok
28500,27392,6911,0.2523,1.8581,ok
28501,17048,4589,0.269181,0.8679,ok
28502,13305,4668,0.350846,0.8501,ok
28503,115998,4643,0.040027,0.8918,ok
28504,10344,4082,0.394625,0.702,ok
28505,117649,4688,0.039847,1.037,ok
28506,9925,4108,0.413904,0.6376,ok
28507,10906176,35777,0.00328,14.649,ok
28508,11150,4618,0.41417,0.7968,ok
28509,12419,4590,0.369595,0.9138,ok
28510,10263,4186,0.407873,0.8329,ok
28511,15444,5172,0.334887,0.6129,ok
28512,1723499,7653,0.00444,3.6509,ok
28513,12531,4731,0.377544,0.7918,ok
28514,10014,3823,0.381766,0.5789,ok
28515,12113,4690,0.387187,0.6401,ok
28516,10044,3766,0.37495,0.6059,ok
28517,11494,4703,0.40917,0.8408,ok
28518,11577,4726,0.408223,0.6769,ok
28519,27153,4967,0.182926,0.5589,ok
28520,10307,4131,0.400796,0.576,ok
28521,45826,5488,0.119757,1.4578,ok
28522,11640,4712,0.404811,0.7348,ok
28523,10891497,41075,0.003771,14.2929,ok
28524,1106467,7976,0.007209,1.9969,ok
28525,64441,6212,0.096398,1.562,ok
28526,24885,4384,0.17617,0.5999,ok
28527,10946325,40152,0.003668,14.2739,ok
28528,10892,4663,0.428112,0.6829,ok
28529,13077,4850,0.37088,0.7548,ok
28530,116992,4525,0.038678,0.8567,ok
28531,1117960,9992,0.008938,1.9338,ok
28532,52834,6226,0.117841,1.3053,ok
28533,9864,3814,0.386659,0.639,ok
28534,10322,4108,0.397985,0.619,ok
28535,11672,4729,0.405158,0.8242,ok
28536,34075,4508,0.132296,0.749,ok
28537,126785,4879,0.038482,0.7499,ok
28538,1834911,8322,0.004535,3.792,ok
28539,180531,4767,0.026405,0.9093,ok
28540,1089686,6728,0.006174,1.8009,ok
28541,11002818,41429,0.003765,13.8344,ok
28542,120982,4937,0.040808,0.7469,ok
28543,1114658,9403,0.008436,2.0249,ok
28544,10740285,22904,0.002133,14.7391,ok
28545,11062050,50306,0.004548,14.5234,ok
28546,15598,4851,0.311001,0.7289,ok
28547,201754,5344,0.026488,0.951,ok
28548,2054085,7611,0.003705,3.8769,ok
28549,1090127,6248,0.005731,2.2521,ok
28550,32605,4444,0.136298,0.7177,ok
28551,9918,4288,0.432345,0.634,ok
28552,10067,4235,0.420681,0.6329,ok
28553,9771,4038,0.413264,0.6258,ok
28554,117939,4775,0.040487,0.9429,ok
28555,10926,5005,0.458082,0.6889,ok
28556,11212065,36584,0.003263,14.681,ok
28557,118141,4415,0.037371,0.8349,ok
28558,9814,3959,0.403403,0.6097,ok
28559,25916,4287,0.165419,0.7919,ok
28560,9731,3989,0.409927,0.832,ok
28561,22536,4514,0.200302,0.7219,ok
28562,1795081,7185,0.004003,4.2289,ok
28563,1981512,9419,0.004753,3.8918,ok
28564,182446,4707,0.025799,0.9908,ok
28565,32579,4433,0.136069,0.7289,ok
28566,10922160,53748,0.004921,13.5469,ok
28567,25342,4229,0.166877,0.639,ok
28568,10395,4645,0.446849,0.6529,ok
28569,11609,4814,0.414678,0.8329,ok
28570,34230,5356,0.156471,0.6878,ok
28571,11366,4505,0.396358,0.8689,ok
28572,9591,3809,0.397143,0.613,ok
28573,9713,3823,0.393596,0.681,ok
28574,11782,4639,0.393736,0.764,ok
28575,29310,5474,0.186762,0.8068,ok
28576,1748342,8412,0.004811,4.2719,ok
28577,11239,4552,0.405018,0.7171,ok
28578,10309,3837,0.372199,0.6679,ok
28579,10056,4025,0.400259,0.6499,ok
28580,10943,3806,0.347802,0.6089,ok
28581,197022,5766,0.029266,1.0067,ok
28582,116756,4433,0.037968,0.7378,ok
28583,75263,6572,0.08732,1.4726,ok
28584,152690,5163,0.033814,1.5579,ok
28585,9672,4044,0.418114,0.7769,ok
28586,10982137,47024,0.004282,12.4828,ok
28587,26455,4304,0.162691,0.6672,ok
28588,1792611,8460,0.004719,3.8749,ok
28589,9660,3967,0.410663,0.7348,ok
28590,10886560,37489,0.003444,14.9736,ok
28591,12882,4990,0.387362,0.8599,ok
28592,26739,4341,0.162347,0.7246,ok
28593,1900188,7380,0.003884,4.3252,ok
28594,1803939,10057,0.005575,3.423,ok
28595,179189,4600,0.025671,0.9859,ok
28596,32249,4358,0.135136,0.6459,ok
28597,12045,5021,0.416853,0.5959,ok
28598,14562,6083,0.417731,0.6739,ok
28599,97709,6210,0.063556,1.1818,ok
28600,28430,4384,0.154203,0.5109,ok
28601,10006,4006,0.40036,0.4759,ok
28602,13106,5024,0.383336,0.592,ok
28603,212357,4838,0.022782,0.832,ok
28604,1893067,8044,0.004249,4.2169,ok
28605,32855,4509,0.137239,0.6649,ok
28606,1741002,8577,0.004926,3.8288,ok
28607,14073,4390,0.311945,0.7708,ok
28608,10122,3905,0.385793,0.5339,ok
28609,12665,4716,0.372365,0.6109,ok
28610,10119,4310,0.425931,0.561,ok
28611,167660,4776,0.028486,1.0078,ok
28612,32568,4558,0.139953,0.567,ok
28613,9923,3926,0.395646,0.7139,ok
28614,196645,4895,0.024893,1.0798,ok
28615,1102765,9304,0.008437,2.0295,ok
28616,121892,5009,0.041094,0.704,ok
28617,1111815,11271,0.010137,2.1759,ok
28618,9964,3778,0.379165,0.704,ok
28619,163219,4844,0.029678,0.9679,ok
28620,12602,5132,0.407237,0.6918,ok
28621,13584,5000,0.36808,1.0029,ok
28622,1641281,7469,0.004551,4.1189,ok
28623,10081,3771,0.37407,0.6128,ok
28624,11853,4672,0.394162,0.8919,ok
28625,85570,7251,0.084738,1.598,ok
28626,12198,4807,0.394081,1.0949,ok
28627,26065,4394,0.168579,0.9578,ok
28628,26366,4242,0.160889,0.7125,ok
28629,61680,6665,0.108058,1.5797,ok
28630,10374,4092,0.394448,0.5659,ok
28631,15555,5512,0.354356,0.6885,ok
28632,10319,3827,0.370869,1.042,ok
28633,205854,4860,0.023609,1.233,ok
28634,26170,4175,0.159534,0.6438,ok
28635,10875868,31352,0.002883,14.525,ok
28636,11507,4918,0.427392,0.8552,ok
28637,124868,5064,0.040555,0.89,ok
28638,190909,4368,0.02288,1.043,ok
28639,1617273,8248,0.0051,3.849,ok
28640,115796,5096,0.044008,0.812,ok
28641,23523,4865,0.206819,0.7019,ok
28642,11491,4452,0.387434,0.6917,ok
28643,12449,4669,0.37505,0.7589,ok
28644,200606,4984,0.024845,1.1372,ok
28645,10848542,33817,0.003117,14.6776,ok
28646,11101130,57822,0.005209,13.3738,ok
28647,25721,4368,0.169822,0.585,ok
28648,121615,4580,0.03766,0.7279,ok
28649,1539850,8931,0.0058,3.8019,ok
28650,1128920,12596,0.011158,1.8749,ok
28651,64906,6309,0.097202,1.511,ok
28652,57126,5454,0.095473,1.4009,ok
28653,10285,4304,0.418474,0.6139,ok
28654,1760176,6966,0.003958,4.3438,ok
28655,1087968,8460,0.007776,2.2519,ok
28656,202859,4887,0.024091,1.0219,ok
28657,10221,3780,0.369827,0.5878,ok
28658,13848,4611,0.332972,0.8669,ok
28659,9944,3496,0.351569,0.5838,ok
28660,129575,5760,0.044453,0.9428,ok
28661,53547,6968,0.130129,1.496,ok
28662,27745,4352,0.156857,0.7599,ok
28663,10406,4251,0.408514,0.7809,ok
28664,28400,4985,0.175528,0.6558,ok
28665,1083432,6096,0.005627,2.0699,ok
28666,185728,4564,0.024574,1.0808,ok
28667,10402,3913,0.376178,0.827,ok
28668,10990470,42302,0.003849,15.1771,ok
28669,1081431,5977,0.005527,2.0659,ok
28670,123841,6471,0.052252,0.6732,ok
28671,116542,4618,0.039625,0.9129,ok
28672,11355,4823,0.424747,1.0369,ok
28673,1085308,6207,0.005719,1.8269,ok
28674,1117922,11065,0.009898,1.7406,ok
28675,183836,4825,0.026246,0.9394,ok
28676,10136,4013,0.395916,0.5888,ok
28677,10961276,37332,0.003406,13.9682,ok
28678,1812933,7796,0.0043,3.3858,ok
28679,16071,3567,0.221953,0.4906,ok
28680,11012399,42843,0.00389,15.1941,ok
28681,179857,4752,0.026421,1.0508,ok
28682,11132196,59432,0.005339,13.4753,ok
28683,1119329,10038,0.008968,1.8137,ok
28684,10308,4200,0.407451,0.6209,ok
28685,1749143,8450,0.004831,3.6359,ok
28686,169158,4727,0.027944,0.705,ok
28687,10134,3582,0.353464,0.3669,ok
28688,136493,4560,0.033408,0.698,ok
28689,152471,4691,0.030767,0.682,ok
28690,1117648,9362,0.008377,1.6749,ok
28691,10936,4249,0.388533,0.489,ok
28692,47790,6577,0.137623,1.1837,ok
28693,11665,5010,0.42949,0.7622,ok
28694,117041,4475,0.038234,0.6973,ok
28695,117069,4673,0.039917,0.6258,ok
28696,25588,4357,0.170275,0.5626,ok
28697,41978,6124,0.145886,1.3387,ok
28698,1731718,8695,0.005021,3.6845,ok
28699,17956,4351,0.242315,0.968,ok
28700,9804,3980,0.405957,0.6069,ok
28701,10088,4221,0.418418,0.7569,ok
28702,9921,3964,0.399556,0.6229,ok
28703,9865,3896,0.394932,0.5729,ok
28704,9910,4185,0.422301,0.6429,ok
28705,31628,4356,0.137726,0.6049,ok
28706,189729,5756,0.030338,0.85,ok
28707,9894,4150,0.419446,0.5642,ok
28708,9828,4058,0.412902,0.5999,ok
28709,1724442,7058,0.004093,4.1451,ok
28710,1740133,8195,0.004709,3.8117,ok
28711,11987,4595,0.383332,0.7889,ok
28712,10861,4746,0.436976,0.8712,ok
28713,11473,4596,0.400593,0.707,ok
28714,77839,6157,0.079099,1.375,ok
28715,122584,6243,0.050928,0.7676,ok
28716,1109017,8827,0.007959,2.094,ok
28717,11423,4396,0.384838,0.709,ok
28718,1168444,6334,0.005421,1.9258,ok
28719,10336,4256,0.411765,0.7856,ok
28720,10022,4151,0.414189,0.6462,ok
28721,119417,4651,0.038948,0.7028,ok
28722,1731840,7343,0.00424,3.7749,ok
28723,1858326,9399,0.005058,4.155,ok
28724,12026,5097,0.423832,0.5399,ok
28725,11226,4392,0.391235,0.6529,ok
28726,26423,6523,0.246868,1.4584,ok
28727,11028315,46636,0.004229,14.7989,ok
28728,116418,4525,0.038869,0.6878,ok
28729,9736,3933,0.403965,0.5789,ok
28730,10097,4272,0.423096,0.6098,ok
28731,28057,4281,0.152582,0.611,ok
28732,11917,4562,0.382814,0.752,ok
28733,117151,6340,0.054118,0.74,ok
28734,32502,4957,0.152514,0.6679,ok
28735,190103,5273,0.027738,0.9614,ok
28736,11814,4623,0.391315,0.6579,ok
28737,32917,4458,0.135432,0.7167,ok
28738,9777,3837,0.392452,0.6019,ok
28739,13010,5343,0.410684,0.7929,ok
28740,13778,3683,0.26731,0.517,ok
28741,213588,4137,0.019369,1.1439,ok
28742,10986,4857,0.442108,0.9539,ok
28743,184893,4806,0.025993,1.0459,ok
28744,223333,5287,0.023673,1.0278,ok
28745,10417,4122,0.395699,0.5358,ok
28746,10975725,50868,0.004635,13.5599,ok
28747,11806,4502,0.381332,1.2919,ok
28748,10218,4049,0.396261,0.6548,ok
28749,21293,4054,0.190391,1.2497,ok
28750,13193,4963,0.376184,0.96,ok
28751,10268,3896,0.379431,0.7099,ok
28752,37158,4961,0.133511,0.7758,ok
28753,13454,5267,0.391482,0.8506,ok
28754,31999,4465,0.139536,0.827,ok
28755,30293,6232,0.205724,1.42,ok
28756,10976773,46192,0.004208,14.5908,ok
28757,9945,3840,0.386124,0.645,ok
28758,25387,4597,0.181077,0.7179,ok
28759,205027,4892,0.02386,1.0211,ok
28760,23168,4252,0.183529,0.9387,ok
28761,37503,4491,0.11975,0.9407,ok
28762,11976,4984,0.416166,0.9233,ok
28763,9788,3950,0.403555,0.9399,ok
28764,1099578,7284,0.006624,1.9861,ok
28765,21056,4436,0.210676,0.9108,ok
28766,180313,4723,0.026193,1.095,ok
28767,1855607,8326,0.004487,3.1898,ok
28768,9831,4047,0.411657,1.1178,ok
28769,9837,3603,0.36627,0.5219,ok
28770,10098,4115,0.407506,0.9861,ok
28771,24833,4344,0.174929,0.9848,ok
28772,178627,5934,0.03322,1.1389,ok
28773,11938,4665,0.390769,0.9929,ok
28774,12844,5320,0.414201,0.9219,ok
28775,9804,4006,0.408609,0.5779,ok
28776,11669,4599,0.394121,0.8558,ok
28777,10133,4141,0.408665,0.6289,ok
28778,118826,5134,0.043206,0.793,ok
28779,37326,6014,0.161121,1.45,ok
28780,16070,4976,0.309645,0.7669,ok
28781,10213,3809,0.372956,0.7128,ok
28782,120168,4590,0.038197,0.607,ok
28783,18136,4021,0.221714,0.5899,ok
28784,1093117,5771,0.005279,1.6078,ok
28785,131462,6118,0.046538,1.6978,ok
28786,10926470,42521,0.003892,12.2869,ok
28787,12178,4794,0.393661,0.805,ok
28788,10642,3882,0.364781,0.7161,ok
28789,9989,3949,0.395335,0.7207,ok
28790,10094,4541,0.449871,0.6558,ok
28791,10163,4020,0.395552,0.5556,ok
28792,92075,6045,0.065653,1.4028,ok
28793,1646472,7665,0.004655,3.379,ok
28794,26018,4275,0.164309,0.751,ok
28795,12684,4951,0.390334,0.6818,ok
28796,9835,3638,0.369903,0.6938,ok
28797,1085718,7614,0.007013,1.8882,ok
28798,11446,4276,0.37358,0.6779,ok
28799,11299,4720,0.417736,0.8339,ok
28800,10923986,40177,0.003678,14.5849,ok
28801,10032,4090,0.407695,0.749,ok
28802,10680,5338,0.499813,0.588,ok
28803,10796,4571,0.423398,0.5977,ok
28804,63153,5568,0.088167,1.3159,ok
28805,1352651,7761,0.005738,3.7448,ok
28806,10637,4584,0.430949,0.7331,ok
28807,1129390,10118,0.008959,2.028,ok
28808,10313,4422,0.428779,0.555,ok
28809,37752,4448,0.117822,0.7398,ok
28810,1103804,8117,0.007354,1.9669,ok
28811,11767,4562,0.387694,0.6791,ok
28812,9912,3878,0.391243,0.6408,ok
28813,119067,4214,0.035392,0.7468,ok
28814,1656693,8019,0.00484,3.4208,ok
28815,1498080,7722,0.005155,3.4818,ok
28816,206784,4781,0.023121,0.9779,ok
28817,9768,3976,0.407043,0.7248,ok
28818,10653,3726,0.349761,0.5799,ok
28819,53865,6107,0.113376,1.3899,ok
28820,26033,4467,0.17159,0.7209,ok
28821,1105086,8880,0.008036,1.731,ok
28822,14390,5492,0.381654,0.7361,ok
28823,13659,4572,0.334724,0.7999,ok
28824,38595,6156,0.159503,1.5808,ok
28825,9609,3791,0.394526,0.6389,ok
28826,1703750,8621,0.00506,3.3938,ok
28827,50394,6096,0.120967,1.284,ok
28828,118037,4562,0.038649,0.7309,ok
28829,213018,4804,0.022552,1.029,ok
28830,12740,4591,0.360361,0.7109,ok
28831,2134596,8573,0.004016,3.8378,ok
28832,35770,4420,0.123567,0.78,ok
28833,196251,5153,0.026257,1.0768,ok
28834,12993,4097,0.315324,0.709,ok
28835,122532,4788,0.039076,0.8818,ok
28836,42207,4369,0.103514,1.0209,ok
28837,10979,4243,0.386465,0.7728,ok
28838,116886,4519,0.038662,0.9749,ok
28839,11448,4500,0.393082,0.6939,ok
28840,11956,4656,0.389428,1.077,ok
28841,11702,4646,0.397026,1.0349,ok
28842,10953,4416,0.403177,0.8598,ok
28843,1098601,9838,0.008955,1.9882,ok
28844,191071,4929,0.025797,0.9289,ok
28845,9842,4052,0.411705,0.998,ok
28846,10919658,36927,0.003382,14.4659,ok
28847,27334,4199,0.153618,0.774,ok
28848,1898363,9086,0.004786,4.0063,ok
28849,1681580,9024,0.005366,3.7937,ok
28850,48088,6349,0.132029,1.5059,ok
28851,25838,4564,0.176639,0.663,ok
28852,11017,4745,0.430698,0.786,ok
28853,12635,4740,0.375148,1.0079,ok
28854,11053053,68616,0.006208,14.0219,ok
28855,12201,4756,0.389804,0.6939,ok
28856,9930,4124,0.415307,0.6078,ok
28857,10242,4240,0.413982,0.6749,ok
28858,207805,5106,0.024571,1.1249,ok
28859,1766356,7641,0.004326,3.9339,ok
28860,9994,3906,0.390835,0.605,ok
28861,29954,4305,0.14372,0.7106,ok
28862,118338,4617,0.039015,0.8129,ok
28863,32228,4331,0.134386,0.8551,ok
28864,2059756,7371,0.003579,4.6629,ok
28865,52820,5717,0.108236,1.597,ok
28866,1108770,8810,0.007946,1.9628,ok
28867,1095216,9356,0.008543,2.109,ok
28868,9657,3987,0.412861,0.6188,ok
28869,9947,3538,0.355685,0.592,ok
28870,11522,4815,0.417896,0.7689,ok
28871,11681,4621,0.3956,0.6968,ok
28872,10878279,35936,0.003303,15.223,ok
28873,1618742,7995,0.004939,3.4741,ok
28874,12915,5020,0.388695,0.8749,ok
28875,10997,4524,0.411385,0.744,ok
28876,9899,4392,0.443681,0.6679,ok
28877,11041905,51428,0.004658,14.2094,ok
28878,116546,4535,0.038912,0.9696,ok
28879,199082,6071,0.030495,0.9461,ok
28880,10050,3592,0.357413,0.632,ok
28881,10090,4119,0.408226,0.6211,ok
28882,10365,3997,0.385625,0.7908,ok
28883,11246,4704,0.418282,1.1348,ok
28884,1874961,8128,0.004335,4.1829,ok
28885,1904789,7772,0.00408,4.0698,ok
28886,9937,4433,0.44611,0.6397,ok
28887,14363,4433,0.30864,0.9489,ok
28888,10917267,38144,0.003494,12.8863,ok
28889,1118700,5941,0.005311,1.9037,ok
28890,122645,4873,0.039733,1.0059,ok
28891,11666,4936,0.42311,0.7707,ok
28892,1120426,8664,0.007733,1.831,ok
28893,10150,4253,0.419015,0.589,ok
28894,54269,5725,0.105493,1.344,ok
28895,10010,4704,0.46993,0.618,ok
28896,120096,4815,0.040093,0.8088,ok
28897,9828,4009,0.407916,0.4968,ok
28898,1114201,8387,0.007527,1.7609,ok
28899,119334,3874,0.032464,0.7606,ok
28900,11340,4489,0.395855,0.6182,ok
28901,120523,5878,0.048771,0.774,ok
28902,9972,4476,0.448857,0.6698,ok
28903,1077263,5305,0.004925,1.9259,ok
28904,63184,5517,0.087316,1.2469,ok
28905,10283,3823,0.371779,0.57,ok
28906,29257,4595,0.157056,0.5668,ok
28907,26540,6566,0.2474,1.6847,ok
28908,1717328,8367,0.004872,3.4504,ok
28909,9905,4112,0.415144,0.7208,ok
28910,118186,5123,0.043347,0.6679,ok
28911,230026,5092,0.022137,0.7409,ok
28912,10850,4052,0.373456,0.523,ok
28913,1785291,9662,0.005412,3.7226,ok
28914,1095413,6873,0.006274,1.7959,ok
28915,1609439,8013,0.004979,3.181,ok
28916,1654258,8031,0.004855,3.4229,ok
28917,118388,4737,0.040013,0.8238,ok
28918,1115316,9457,0.008479,2.081,ok
28919,13263,5739,0.432708,0.814,ok
28920,198904,5922,0.029773,1.5399,ok
28921,16274,5555,0.341342,0.6359,ok
28922,11411,4871,0.426869,0.9369,ok
28923,11424,4736,0.414566,0.7469,ok
28924,208063,4454,0.021407,1.0198,ok
28925,1923939,8586,0.004463,3.999,ok
28926,11288205,42841,0.003795,14.6148,ok
28927,11331,4404,0.388668,0.6318,ok
28928,11008,4279,0.388717,0.5249,ok
28929,10095,4507,0.446459,0.5522,ok
28930,12807,4835,0.377528,0.7819,ok
28931,1079772,6226,0.005766,1.6909,ok
28932,26404,4344,0.164521,0.6476,ok
28933,116051,4349,0.037475,0.637,ok
28934,11168,4790,0.428904,0.9067,ok
28935,71520,4615,0.064527,0.9364,ok
28936,1115377,8801,0.007891,1.9299,ok
